region,version,rank,code,count,percent
A2,C,32,a2i,1,1.1363636363636365
A2,C,33,a4i,1,1.1363636363636365
A2,C,34,a10i,1,1.1363636363636365
A2,C,35,a7i,1,1.1363636363636365
A2,C,36,a10,1,1.1363636363636365
A2,C,37,a1g,1,1.1363636363636365
A2,C,38,a7f,1,1.1363636363636365
A2,C,39,a3l,1,1.1363636363636365
A2,C,40,a4g,1,1.1363636363636365
A2,C,41,a10g,1,1.1363636363636365
B3,A,1,N,29,28.712871287128714
B3,A,2,b,20,19.801980198019802
B3,A,3,a2a,11,10.891089108910892
B3,A,4,a2b,9,8.910891089108912
B3,A,5,a2,6,5.9405940594059405
B3,A,6,P,4,3.9603960396039604
B3,A,7,a1b,4,3.9603960396039604
B3,A,8,a3b,3,2.9702970297029703
B3,A,9,a3,3,2.9702970297029703
B3,A,10,a1a,3,2.9702970297029703
B3,A,11,a1,2,1.9801980198019802
B3,A,12,a3a,2,1.9801980198019802
B3,A,13,a4b,1,0.9900990099009901
B3,A,14,b1a,1,0.9900990099009901
B3,A,15,d,1,0.9900990099009901
B3,A,16,a4a,1,0.9900990099009901
B3,A,17,a,1,0.9900990099009901
B3,B,1,b,20,29.41176470588235
B3,B,2,a2a,11,16.176470588235293
B3,B,3,a2b,9,13.235294117647058
B3,B,4,a2,6,8.823529411764707
B3,B,5,a1b,4,5.882352941176471
B3,B,6,a3b,3,4.411764705882353
B3,B,7,a3,3,4.411764705882353
B3,B,8,a1a,3,4.411764705882353
B3,B,9,a1,2,2.9411764705882355
B3,B,10,a3a,2,2.9411764705882355
B3,B,11,a4b,1,1.4705882352941178
B3,B,12,b1a,1,1.4705882352941178
B3,B,13,d,1,1.4705882352941178
B3,B,14,a4a,1,1.4705882352941178
B3,B,15,a,1,1.4705882352941178
B3,C,1,a2a,11,29.72972972972973
B3,C,2,a2b,9,24.324324324324323
B3,C,3,a1b,4,10.81081081081081
B3,C,4,a3b,3,8.108108108108109
B3,C,5,a1a,3,8.108108108108109
B3,C,6,a3a,2,5.405405405405405
B3,C,7,a4b,1,2.7027027027027026
B3,C,8,b1a,1,2.7027027027027026
B3,C,9,d,1,2.7027027027027026
B3,C,10,b,1,2.7027027027027026
B3,C,11,a4a,1,2.7027027027027026
B4,A,1,N,21,20.58823529411765
B4,A,2,b2b,12,11.764705882352942
B4,A,3,b2a,10,9.803921568627452
B4,A,4,P,9,8.823529411764707
B4,A,5,b1a,9,8.823529411764707
B4,A,6,c1b,8,7.8431372549019605
B4,A,7,d,8,7.8431372549019605
B4,A,8,c1,6,5.882352941176471
B4,A,9,b1b,6,5.882352941176471
B4,A,10,c2a,5,4.901960784313726
B4,A,11,c2b,3,2.9411764705882355
